date,ticker,open,high,low,close,volume,ma20,ma50,returns_1d,volatility_20d
2025-08-25,ANTM,2655.6924193910604,2702.2835144680967,2646.3742003756533,2674.328857421875,72067200.0,2726.9102085658483,2726.9102085658483,0.017730484593170726,0.3873203206465213
2025-08-26,ANTM,2692.9651913113066,2720.9198472764756,2683.64697265625,2683.64697265625,84364800.0,2724.0259928385417,2724.0259928385417,0.0034842817511073765,0.3727442903836736
2025-08-27,ANTM,2720.919994457348,2786.1475285710517,2692.9653369800467,2758.19287109375,135734500.0,2726.161422729492,2726.161422729492,0.02777783337266415,0.3783334122951034
2025-08-28,ANTM,2795.4655384857383,2814.1019754089766,2720.919790792785,2776.8291015625,121877400.0,2729.1418744255516,2729.1418744255516,0.006756681399644027,0.36628972126808307
2025-08-29,ANTM,2758.192774722451,2842.0567442241468,2683.6470240542762,2832.738525390625,222596200.0,2734.8972439236113,2734.8972439236113,0.020134268902852304,0.3621547113714437
2025-09-01,ANTM,2748.8746032714844,3056.375830078125,2748.8746032714844,2981.830078125,545677100.0,2747.8937088815787,2747.8937088815787,0.05263159709165732,0.39878136666119973
2025-09-02,ANTM,3075.01215778098,3242.7400936599424,3065.6939391210376,3233.421875,441940600.0,2772.1701171875,2772.1701171875,0.08437496110885134,0.4834471583268519
2025-09-03,ANTM,3280.013110632184,3335.92242501796,3130.9216056034484,3242.740234375,393011500.0,2797.329309082031,2794.5782180059523,0.0028818878993326358,0.47108583276026533
2025-09-04,ANTM,3233.4219722241423,3233.4219722241423,3140.2397828228704,3158.876220703125,142473100.0,2811.7725463867187,2811.137218128551,-0.0258620819462706,0.4630769934991601
2025-09-08,ANTM,3233.4218912309557,3457.0591401921747,3214.7854538175206,3363.876953125,400454400.0,2833.204443359375,2835.169380519701,0.06489672848790651,0.5064078405618077
2025-09-09,ANTM,3429.1044548326504,3662.059920514216,3345.2404871872864,3410.468017578125,514308300.0,2859.761364746094,2859.1401570638022,0.01385040686754091,0.49707429455367474
2025-09-10,ANTM,3335.922356325677,3354.5587940705127,3233.421948729078,3270.69482421875,192134400.0,2886.3182861328123,2875.60234375,-0.040983581326363594,0.48607803812368616
2025-09-11,ANTM,3280.0130669247787,3326.6041616254147,3149.5580017629977,3158.876220703125,174842200.0,2909.1479248046876,2886.4974928635816,-0.03418802717013947,0.5041175593741277
2025-09-12,ANTM,3196.149037008641,3280.0130059097423,3186.830818241852,3252.058349609375,126314000.0,2936.170764160156,2900.0367838541665,0.029498505922941343,0.5092432555906123
2025-09-15,ANTM,3252.058349609375,3289.3312246765313,3196.149037008641,3252.058349609375,104996600.0,2964.1254150390623,2912.6089826311386,0.0,0.5068720441154966
2025-09-16,ANTM,3307.967742919922,3354.558837890625,3261.3766479492188,3354.558837890625,150013900.0,2996.7391845703123,2927.8486328125,0.0315186498094544,0.5118666951217957
2025-09-17,ANTM,3326.604168313087,3335.922387271947,3214.785540806765,3224.103759765625,138761900.0,3027.023400878906,2937.7238037109373,-0.03888889252782679,0.5211683897651801
2025-09-18,ANTM,3252.0583417568987,3252.0583417568987,3168.194373058297,3186.830810546875,117203300.0,3054.0462280273437,2945.7595136088707,-0.01156071640245837,0.5272716431034895
2025-09-19,ANTM,3186.8307447350544,3335.9222415647646,3186.8307447350544,3214.785400390625,164297600.0,3082.9327026367187,2954.166572570801,0.00877190899222935,0.5249374375627074
2025-09-22,ANTM,3280.013049930167,3335.92236328125,3261.3766121464732,3335.92236328125,128254500.0,3118.341931152344,2965.734929865057,0.03768119728175501,0.5307151604321058
2025-09-23,ANTM,3401.1499389315823,3475.6956910177537,3354.558843877725,3419.786376953125,212809600.0,3155.6148071289062,2979.0893841911766,0.02513967788788274,0.532328180464363
2025-09-24,ANTM,3363.876936239193,3373.1951548991356,3224.1036563400576,3233.421875,173507600.0,3183.103552246094,2986.356026785714,-0.05449594840458061,0.5832715312239356
2025-09-25,ANTM,3121.6034339880716,3168.1945300177445,2935.239049869381,2953.87548828125,400098200.0,3192.8876831054686,2985.4537896050347,-0.08645527788382079,0.6713759808050196
2025-09-26,ANTM,2963.193537346671,3000.466412030277,2897.96600665036,2991.148193359375,164732500.0,3203.6036376953125,2985.6076924092063,0.012618238387499758,0.6719843093662372
2025-09-29,ANTM,3028.421112985322,3102.9668634588065,3000.466456557765,3075.01220703125,148733800.0,3215.717321777344,2987.9604427939967,0.028037398433839122,0.6749896997956675
2025-09-30,ANTM,3112.285066628758,3121.6032853911197,2935.2389101438885,2944.55712890625,209921800.0,3213.8536743164063,2986.8475373096953,-0.0424242472360612,0.6702912786033163
2025-10-01,ANTM,2981.8299746884736,3009.7846307011782,2944.5571000048676,2991.148193359375,125660700.0,3201.739990234375,2986.9550537109376,0.01582277483963468,0.5962158646447894
2025-10-02,ANTM,2972.511815307225,2981.8300341639874,2888.6478455963625,2897.966064453125,133099000.0,3184.5012817382812,2984.784590558308,-0.031152628650470415,0.6037974594337406
2025-10-03,ANTM,2907.284326171875,3000.466516113281,2897.966107177734,2981.830078125,98382600.0,3175.648974609375,2984.7142450241818,0.028938921922020855,0.6098786152054096
2025-10-06,ANTM,3037.7392486285266,3075.0121228448274,2963.1935001959246,2972.51171875,111584900.0,3156.080712890625,2984.4304653433865,-0.0031250470787589357,0.5560943364594553
2025-10-07,ANTM,3000.4664034509356,3028.421059383708,2916.6024356526173,2925.920654296875,114789800.0,3131.8533447265627,2983.1006969105115,-0.01567397166485096,0.5522814347840109
2025-10-08,ANTM,2953.875299127252,3149.5578899211714,2935.2388619087837,3102.966796875,303472900.0,3123.466943359375,2985.7643880208334,0.060509550154110636,0.5860355225725443
2025-10-09,ANTM,3112.285182028824,3121.6034011366946,2972.511895410763,3000.466552734375,173139700.0,3115.5464599609377,2986.0840002972145,-0.03303298128869858,0.5852071042148381
2025-10-10,ANTM,2981.8299188066467,3112.2849777544375,2972.5117003103755,3084.330322265625,127536400.0,3107.16005859375,2988.174347573138,0.027950243089636784,0.5841296693722887
2025-10-13,ANTM,3084.3304331069176,3196.1490590805824,3065.69399544464,3140.23974609375,199311000.0,3101.569128417969,2991.3423767089844,0.018126924805854205,0.5884768711451842
2025-10-14,ANTM,3205.4672399720152,3261.3765522971084,3009.7846468341886,3121.603271484375,322581200.0,3089.921350097656,2994.0007623166453,-0.005934729866583499,0.5758370464403194
2025-10-15,ANTM,3177.51255457261,3224.1036477481616,3084.3303682215073,3168.1943359375,198843300.0,3087.12587890625,2997.4846337890626,0.014925363795819546,0.5628370653501983
2025-10-16,ANTM,3214.7856082304575,3298.649580619078,3168.1945124590015,3196.149169921875,256647500.0,3087.591796875,3006.6164892578126,0.008823585620136187,0.5620624415332509
2025-10-17,ANTM,3233.421837494339,3289.33114880548,3140.23965197577,3214.785400390625,216427700.0,3087.591796875,3013.5119677734374,0.005830838761885948,0.5616026533922474
2025-10-20,ANTM,3214.7855594180046,3214.7855594180046,3047.0576171875,3047.0576171875,160783200.0,3073.1485595703125,3015.74833984375,-0.05217386615689634,0.5733744574662137
2025-10-21,ANTM,3112.285187416888,3121.603406540891,3047.0576535488694,3065.694091796875,96567900.0,3055.4439453125,3019.4756298828124,0.006116219957329472,0.5645090511028822
2025-10-22,ANTM,2935.239049869381,3009.784803516857,2907.284392251577,2953.87548828125,114865300.0,3041.4666259765627,3023.76201171875,-0.03647415566178869,0.5468307750397053
2025-10-23,ANTM,2963.1935001959246,2991.1481558581504,2953.8752816418496,2972.51171875,66747300.0,3042.3984375,3029.1665771484377,0.006309077868273283,0.4521041220785859
2025-10-24,ANTM,2972.5118529103434,2991.1482908596245,2907.2843200878597,2916.6025390625,84454900.0,3038.6711547851564,3033.2665966796876,-0.018808733144712653,0.45487116076600814
2025-10-27,ANTM,2935.239013671875,2991.148328218006,2888.647918216766,2935.239013671875,84512600.0,3031.6824951171875,3038.1120703125,0.006389788927278817,0.44295887718719307
2025-10-28,ANTM,2907.2843876008064,2916.6026067918347,2814.1021956905242,2888.64794921875,101193900.0,3028.8870361328127,3041.8393603515624,-0.015873005311019428,0.4202271986762413
2025-10-29,ANTM,2897.966107177734,3000.466516113281,2897.966107177734,2981.830078125,91690700.0,3028.4211303710936,3049.1075732421873,0.03225804270522192,0.4326259371973305
2025-10-30,ANTM,2981.8299278846152,2991.148146409255,2907.2841796875,2907.2841796875,93691300.0,3028.8870361328127,3054.325771484375,-0.02500004912566145,0.42723041388709343
2025-10-31,ANTM,2944.5572643649193,2963.1937027469758,2888.64794921875,2888.64794921875,92327900.0,3024.2279296875,3059.3576123046873,-0.006410185354069231,0.4142553160127526
2025-11-03,ANTM,2888.6478455963625,2916.60250216665,2870.011407882838,2897.966064453125,56974500.0,3020.5006469726563,3064.762177734375,0.003225770463616051,0.4144900883941326
2025-11-04,ANTM,2897.9661584802575,2897.9661584802575,2758.19287109375,2758.19287109375,173682100.0,3012.1142578125,3066.4394580078124,-0.048231480373029045,0.4448343680613272
2025-11-05,ANTM,2748.8744461776428,2795.4655384857383,2711.601572331166,2776.8291015625,115174300.0,2995.807373046875,3068.3031005859375,0.006756681399644027,0.37991508196284757
2025-11-06,ANTM,2776.8291298928116,2776.8291298928116,2720.9198185526875,2730.238037109375,73006600.0,2982.295947265625,3067.74400390625,-0.016778513458717614,0.3683614436314212
2025-11-07,ANTM,2730.238103616649,2739.556322400323,2702.283447265625,2702.283447265625,91022900.0,2963.193603515625,3066.2530908203125,-0.010238883739729476,0.34820328680619783
2025-11-10,ANTM,2730.23799935567,2758.192654639175,2674.3286887886597,2711.6015625,156986000.0,2941.7616943359376,3063.8303515625,0.003448237542883925,0.3382700346880803
2025-11-11,ANTM,2739.556284586589,2758.1927218967016,2683.64697265625,2683.64697265625,102211800.0,2919.863879394531,3057.866689453125,-0.010309254217266695,0.3384279039775434
2025-11-12,ANTM,2702.283409966363,2711.6016286214194,2665.010535346137,2683.64697265625,70551600.0,2895.636511230469,3046.87119140625,0.0,0.3294490921831865
2025-11-13,ANTM,2711.6017703152033,2720.91998945718,2683.6471128892736,2692.96533203125,69463700.0,2870.4773193359374,3035.875693359375,0.0034722746583082387,0.32634539490690984
2025-11-14,ANTM,2702.28346172132,2851.3749630576685,2665.0105863872327,2832.738525390625,247808900.0,2851.3749755859376,3029.352939453125,0.05190307936639749,0.388003113042028
2025-11-17,ANTM,2832.7385620915034,2916.6025326797385,2758.1928104575163,2851.375,258066200.0,2841.5908447265624,3019.102900390625,0.006578960409628687,0.3494440553226253
2025-11-18,ANTM,2851.37503082174,2888.647907041632,2804.783935546875,2804.783935546875,160550100.0,2828.5453369140623,3006.98921875,-0.016339858648239836,0.3506922755673163
2025-11-19,ANTM,2804.7837947591142,2842.0566691080726,2795.465576171875,2795.465576171875,72939900.0,2820.6248413085937,2997.4846337890626,-0.0033223091650312897,0.32932755261633523
2025-11-20,ANTM,2804.7837569473572,2823.4201938705955,2776.8291015625,2776.8291015625,60338300.0,2810.840710449219,2989.84369140625,-0.006666680057958674,0.3279166456943556
2025-11-21,ANTM,2776.829091494845,2786.14730992268,2711.6015625,2711.6015625,70438500.0,2800.5906616210937,2979.0345556640623,-0.023489936426335012,0.33127630291057153
2025-11-24,ANTM,2739.556255666062,2767.510911336124,2692.965162882626,2730.238037109375,77562700.0,2790.340612792969,2968.5981494140624,0.006872866156705237,0.3314706322981173
2025-11-25,ANTM,2758.1927018229167,2842.0566691080726,2730.2380460611976,2795.465576171875,96478900.0,2785.681494140625,2957.4162841796874,0.02389078834003766,0.34153569530577665
2025-11-26,ANTM,2814.102190980817,2860.6932868579825,2776.829314279084,2823.42041015625,115088600.0,2777.7610107421874,2949.4026171875,0.0100000637541946,0.32094424294328255
2025-11-27,ANTM,2832.7384505208333,2851.3748876953123,2795.465576171875,2795.465576171875,59437500.0,2772.1700805664063,2941.5753125,-0.009901052596991033,0.3112535941823148
2025-11-28,ANTM,2804.78374677835,2823.4201836340203,2702.2833440721647,2711.6015625,131327000.0,2763.317761230469,2931.5116357421875,-0.030000016593557444,0.3267869171496821
2025-12-01,ANTM,2739.5563662729933,2814.102117736204,2739.5563662729933,2786.1474609375,66998800.0,2757.7268310546874,2920.5161376953124,0.027491464626820505,0.34378517618600857
2025-12-02,ANTM,2786.1473200241194,2795.4655384857383,2748.8744461776428,2776.8291015625,62836100.0,2758.658642578125,2907.6569921875,-0.00334453201262519,0.297022334186751
2025-12-03,ANTM,2786.147454248716,2795.4656731592468,2720.919921875,2720.919921875,64422400.0,2755.86318359375,2897.406953125,-0.020134180982200323,0.3047481022488029
2025-12-04,ANTM,2730.238103616649,2748.8745411839977,2702.283447265625,2702.283447265625,51907700.0,2754.4654541015625,2892.3751123046877,-0.0068493285890356415,0.29986088744177
2025-12-05,ANTM,2711.6015625,2739.556217783505,2702.2833440721647,2711.6015625,45650000.0,2754.931359863281,2886.7841796875,0.003448237542883925,0.29780116756444763
2025-12-08,ANTM,2720.919892282197,2786.147423946496,2720.919892282197,2767.510986328125,59521000.0,2757.7268310546874,2880.6341552734375,0.02061859847011549,0.30629584880287086
2025-12-09,ANTM,2776.829235338185,2786.147454248716,2711.601702964469,2720.919921875,48402900.0,2759.590478515625,2876.1614111328126,-0.016835006142086217,0.3103954313085141
2025-12-10,ANTM,2748.8744742227495,2748.8744742227495,2711.6015999960005,2730.238037109375,50602100.0,2761.920031738281,2870.9432080078127,0.003424619430899556,0.3105061893627065
2025-12-11,ANTM,2748.87464688311,2776.82930430904,2674.3288937472967,2692.96533203125,95234500.0,2761.920031738281,2866.843193359375,-0.013651815179304805,0.31464968405993393
2025-12-12,ANTM,2711.6015817110656,2916.6023885758195,2702.2833632172133,2842.056640625,304157500.0,2762.3859375,2864.047724609375,0.055363248394027176,0.32233876580440635
2025-12-15,ANTM,2897.9661635597154,2916.6026019105816,2776.829314279084,2823.42041015625,211858600.0,2760.9882080078123,2861.0658984375,-0.006557304383860485,0.3223487499574441
2025-12-16,ANTM,2823.4202991832385,2832.738517992424,2758.192767518939,2767.510986328125,91357800.0,2759.124560546875,2857.897705078125,-0.019802018724172532,0.3248582819854348
2025-12-17,ANTM,2786.1473946476617,2879.3295817596236,2786.1473946476617,2814.10205078125,107358300.0,2760.0563842773436,2852.12041015625,0.016835006142086106,0.3303461193528983
2025-12-18,ANTM,2832.738532455788,2897.966064453125,2814.102094742263,2897.966064453125,143068000.0,2766.113232421875,2850.070400390625,0.02980134059054218,0.34484524608264455
2025-12-19,ANTM,2907.284208316368,3009.7846130967528,2842.056678001578,2860.693115234375,272901900.0,2773.5678100585938,2845.59765625,-0.01286176179767784,0.33623504522518977
2025-12-22,ANTM,2897.965970317398,3000.466374412226,2897.965970317398,2972.51171875,263625800.0,2785.681494140625,2842.243095703125,0.039087940932966525,0.35990773580333396
2025-12-23,ANTM,3028.421030074451,3037.7392486285266,2953.8752816418496,2972.51171875,178083800.0,2794.533801269531,2839.2612646484376,0.0,0.3527569044780689
2025-12-24,ANTM,3019.1029909501167,3065.69408648947,2963.193676302892,3000.466552734375,219895200.0,2803.3861083984375,2835.906708984375,0.009404448705127688,0.3526133173703717
2025-12-29,ANTM,3019.102894176136,3186.830832741477,3019.102894176136,3075.01220703125,283900400.0,2817.3634399414063,2833.4839697265625,0.024844687646639496,0.35693403491200726
2025-12-30,ANTM,3047.0576427641367,3047.0576427641367,2916.6025754898315,2935.239013671875,209417500.0,2828.5453125,2827.8930419921876,-0.045454516583632754,0.380480502379593
2026-01-02,ANTM,2953.8753186757694,3009.7846307011782,2944.5571000048676,2991.148193359375,80535600.0,2838.7953491210938,2826.774853515625,0.019047573102934257,0.3747747631405371
2026-01-05,ANTM,3056.3758123617254,3168.1944396432523,3037.7393744814713,3158.876220703125,203158600.0,2857.897705078125,2828.63849609375,0.056074796867678245,0.41671452786554375
2026-01-06,ANTM,3177.512526183197,3224.1036189424817,3121.603214872056,3214.785400390625,194028600.0,2882.5909790039063,2833.8566943359374,0.017699072638894142,0.40578979579272373
2026-01-07,ANTM,3252.058290635146,3662.059908938718,3242.740072037338,3587.51416015625,607319400.0,2926.8525146484376,2846.1567431640624,0.11594203448862728,0.5514129932544203
2026-01-08,ANTM,3550.2413501466244,3559.5595689134134,3233.421912075797,3252.058349609375,354486100.0,2953.875354003906,2852.865859375,-0.09350647706774895,0.6721229462718008
2026-01-09,ANTM,3261.376583214962,3438.4227405894885,3224.1037079782195,3382.513427734375,268748100.0,2984.6254760742186,2861.81134765625,0.04011461791288884,0.6797378368002953
2026-01-12,ANTM,3578.1961488250654,3708.651216750979,3419.7864234864555,3568.8779296875,465569800.0,3027.0233764648438,2875.415947265625,0.05509645591501844,0.6886396184999835
2026-01-13,ANTM,3568.8778988553076,3662.0600894259424,3559.559679798244,3615.468994140625,211536700.0,3071.2849243164064,2888.0887255859375,0.013054821535239514,0.6874243885582187
2026-01-14,ANTM,3690.0147630463016,3895.0155832155406,3680.6965439477,3811.151611328125,271845900.0,3127.19423828125,2906.16607421875,0.05412371603922783,0.6920054904988756
2026-01-15,ANTM,3885.697289134838,3895.0155080536265,3736.6057864342206,3773.878662109375,174954300.0,3173.7853393554688,2923.8706884765625,-0.009779970208469657,0.6844670815054413
2026-01-19,ANTM,3820.4697875976562,3857.7426635742186,3652.741845703125,3727.28759765625,187759300.0,3218.9786987304688,2940.457119140625,-0.01234567102565065,0.6872056758377398
2026-01-20,ANTM,3727.2875739532765,3839.106201171875,3680.6964792788604,3839.106201171875,159637300.0,3272.558459472656,2962.0753857421873,0.029999993449911777,0.6765355102823397
2026-01-21,ANTM,3876.378988583138,4053.4251443116946,3848.4243324154713,3978.87939453125,325128500.0,3330.797326660156,2986.1163916015626,0.03640774337441077,0.6798935591370743
2026-01-22,ANTM,3978.879424036397,3978.879424036397,3811.1514857866187,3932.288330078125,184847000.0,3382.5134399414064,3010.1573974609373,-0.011709594544926816,0.6865448871854987
2026-01-23,ANTM,4025.4705255681815,4100.016276041666,3960.2429939038825,3997.515869140625,203511600.0,3439.3545776367187,3036.0620458984376,0.016587679637724895,0.6778793634219006
2026-01-26,ANTM,4100.016289719013,4631.1547636144305,4100.016289719013,4435.47216796875,491662800.0,3512.5026000976563,3070.5394580078123,0.1095571132585087,0.7496709984942905
2026-01-27,ANTM,4435.47200803281,4435.47200803281,4239.7894194431265,4295.69873046875,225492900.0,3578.6619506835937,3102.7804931640626,-0.03151263996410336,0.7696030112018613
2026-01-28,ANTM,4286.380775417138,4388.881185264069,3960.2431077223555,4118.65283203125,589421400.0,3634.5712646484376,3131.4806103515625,-0.04121469161273805,0.7989832343825816
2026-01-29,ANTM,4202.516613430447,4258.425925360786,3503.6502143012153,4025.470458984375,818266300.0,3682.0941772460938,3158.130712890625,-0.022624478645586366,0.8106039315065937
2026-01-30,ANTM,4006.8341861824524,4053.4252813706207,3755.242272166345,3922.97021484375,259289200.0,3731.4807373046874,3179.9353466796874,-0.025462922951491662,0.7938344022481939
2026-02-02,ANTM,3540.923236035925,3652.741864542323,3363.877074234129,3550.241455078125,388915700.0,3759.435400390625,3193.91267578125,-0.09501187604109063,0.8855503967229468
2026-02-03,ANTM,3727.2875914440206,3773.8786863370706,3550.2414308504294,3662.06005859375,203197400.0,3784.594592285156,3211.0581982421877,0.031496055952950464,0.8728229527973557
2026-02-04,ANTM,3708.6510196389413,3848.424299273575,3690.0145823543235,3717.96923828125,215322600.0,3809.7537841796875,3229.508271484375,0.015267138930804336,0.8725384141619317
2026-02-05,ANTM,3708.651178795522,3727.287616879921,3550.241455078125,3550.241455078125,201930600.0,3807.8901489257814,3244.9765185546876,-0.045112740975948085,0.7937847043418046
2026-02-06,ANTM,3475.695519131149,3578.195923180593,3429.1044263814015,3457.05908203125,182489100.0,3818.140185546875,3259.8856689453123,-0.026246770600233615,0.7204634339891914
2026-02-09,ANTM,3540.9231402634964,3634.105328165167,3531.6049214733293,3624.787109375,146110600.0,3830.253869628906,3277.776650390625,0.04851754724573554,0.7266357522447072
2026-02-10,ANTM,3634.105328165167,3680.696422116003,3587.5142342143317,3624.787109375,114039900.0,3833.0493286132814,3294.3630810546874,0.0,0.7015943085820574
2026-02-11,ANTM,3624.7870518581612,3745.923894208177,3606.1506145735434,3717.96923828125,143161900.0,3838.1743408203124,3312.2540576171873,0.02570692459848134,0.7057354472237116
2026-02-12,ANTM,3755.242230757926,3988.197704130006,3727.2875739532765,3839.106201171875,225356100.0,3839.5720703125,3333.1268701171875,0.032581486055173636,0.6887047236402863
2026-02-13,ANTM,3773.878662109375,3857.742632378472,3727.287567515432,3773.878662109375,140456700.0,3839.5720703125,3354.372412109375,-0.016990292960009645,0.6907096659105485
2026-02-18,ANTM,3755.2422242717976,3820.4697567033177,3680.696472921489,3773.878662109375,73672200.0,3841.9016235351564,3374.1270361328125,0.0,0.6889588662371429
2026-02-19,ANTM,3773.878511469415,4006.8339751403664,3773.878511469415,3941.6064453125,181438200.0,3847.0266357421874,3397.4225830078126,0.044444402753896384,0.6987192936923741
2026-02-20,ANTM,3969.5612052447423,4034.7887367863227,3885.697236119853,3932.288330078125,123609900.0,3844.6970825195312,3421.649951171875,-0.0023640399831029724,0.6870246450871851
2026-02-23,ANTM,4025.4704673263095,4137.289091418707,3997.5158113032103,4090.697998046875,153052900.0,3852.617565917969,3449.4182421875,0.040284347095576045,0.6996484279626262
2026-02-24,ANTM,4137.289196275685,4239.7896042915245,4072.0616639019695,4081.3798828125,166385100.0,3856.8107666015626,3476.81380859375,-0.0022778790413822136,0.6979542655687229
2026-02-25,ANTM,4100.016465807174,4193.198658211883,4044.1071503643498,4155.92578125,103583700.0,3842.833447265625,3504.5821044921877,0.01826487623742823,0.5758211709319478
2026-02-26,ANTM,4165.243884080001,4174.562103060046,3978.8795044791063,4034.788818359375,99948100.0,3829.787951660156,3530.859482421875,-0.02914800919620608,0.5743063044459137
2026-02-27,ANTM,4034.7888548401584,4072.061731097342,3941.6066641971984,4053.42529296875,80407900.0,3826.526574707031,3557.3232275390624,0.004618946727663609,0.5560764111813212
2026-03-02,ANTM,4193.1983269217735,4332.971604485832,4174.561889913232,4295.69873046875,212481100.0,3840.03798828125,3589.3778955078124,0.059770051250298994,0.5880096849415456
2026-03-03,ANTM,4295.698847833404,4314.33528535112,4100.016253897392,4109.33447265625,149780600.0,3849.356201171875,3614.7234521484374,-0.0433839218031391,0.6031322732473873
2026-03-04,ANTM,4044.1070107542437,4044.1070107542437,3699.332910759066,3773.878662109375,227497200.0,3860.5380615234376,3633.7326171875,-0.08163263729906078,0.5755275851574951
2026-03-05,ANTM,3867.0607537738347,3941.606503244174,3829.7878790386653,3848.42431640625,71419500.0,3869.8562744140627,3655.3508837890627,0.019753060702595082,0.5694803798371391
2026-03-06,ANTM,3848.424269874497,3867.060707016746,3727.287428449876,3764.560302734375,59681800.0,3872.185827636719,3674.360048828125,-0.021791779382110632,0.574155135515837
2026-03-09,ANTM,3652.741758017016,3652.741758017016,3410.4680699852747,3559.5595703125,173997700.0,3872.6517333984375,3687.5919189453125,-0.054455425318322925,0.5850160503988721
2026-03-10,ANTM,3680.69653866896,3801.833386777052,3634.1054432427704,3745.924072265625,97669800.0,3887.0949829101564,3705.2965380859373,0.052356056492900205,0.6031039544639454
2026-03-11,ANTM,3764.560293509918,3811.1513862513775,3680.696326575291,3699.332763671875,48115500.0,3890.822265625,3719.832958984375,-0.012437867851809004,0.582856242014715
2026-03-12,ANTM,3652.741765745501,3662.0599845356687,3568.8777966339976,3624.787109375,73154200.0,3890.822265625,3732.878466796875,-0.020151108067088974,0.587986224130827
2026-03-13,ANTM,3559.559674120325,3662.0600835845225,3512.968578909326,3550.241455078125,64088000.0,3882.4358764648437,3743.87396484375,-0.020565526208166318,0.5847729311167537
2026-03-16,ANTM,3438.4226355919473,3475.695509690505,3345.240450345553,3391.83154296875,111081300.0,3860.0721435546875,3750.2103515625,-0.044619475636732187,0.5890171634140191
2026-03-17,ANTM,3419.7862812500002,3634.1053125000003,3419.7862812500002,3494.33203125,114095000.0,3846.0948120117187,3761.3922119140625,0.030219805135586197,0.6005456129577429
2026-03-25,ANTM,3410.4681888812156,3466.377503453039,3335.922436118785,3373.1953125,151532000.0,3826.06064453125,3769.033154296875,-0.03466663089445077,0.6106516126821073
2026-03-26,ANTM,3373.1953338534076,3410.468210470572,3186.830950767584,3196.149169921875,119229100.0,3788.7877807617188,3769.77861328125,-0.052486181847237745,0.6036822154254794
2026-03-27,ANTM,3121.6034214564734,3345.240681501116,3121.6034214564734,3261.376708984375,91494700.0,3755.2421997070314,3770.710439453125,0.02040816482420138,0.6127145875570388
2026-03-30,ANTM,3214.785613141741,3307.967804827009,3158.8762981305804,3261.376708984375,60550100.0,3713.7761352539064,3764.1876904296873,0.0,0.586201644030062
2026-03-31,ANTM,3298.649585658482,3373.1953390066965,3196.1491748046874,3261.376708984375,99833000.0,3672.7759765625,3764.3740576171876,0.0,0.5866866969534301
2026-04-01,ANTM,3373.195115081705,3503.650174780997,3326.6040223319574,3457.05908203125,140581600.0,3637.8326416015625,3765.864970703125,0.059999929633339555,0.6308646318845157
2026-04-02,ANTM,3429.1044170673076,3438.4226355919473,3345.240450345553,3391.83154296875,71715300.0,3605.684777832031,3762.32404296875,-0.018867927193241485,0.6274287371416453
2026-04-06,ANTM,3391.8316834332195,3401.14990234375,3326.6041510595037,3401.14990234375,41205300.0,3573.071008300781,3758.0376611328124,0.0027472942735959904,0.6269685681611227
2026-04-07,ANTM,3373.1951548991356,3382.513373559078,3214.785437680115,3233.421875,129402200.0,3519.957165527344,3746.48306640625,-0.04931509405926737,0.5890256728819742
